R14_13,1,j_8781,1,Terminated,87134,87138,50,0.2
M11,561,j_8781,1,Terminated,87134,87138,50,0.3
J13_7_12,1,j_8781,1,Terminated,87134,87138,50,0.2
R5_4,1,j_8781,1,Terminated,87134,87138,50,0.2
M1,16,j_30113,1,Terminated,87143,87143,100,0.3
R2_1,7,j_30113,1,Terminated,87143,87144,100,0.39
M1,1,j_5090,1,Terminated,87200,87216,50,0.2
M1,1,j_8643,1,Terminated,87228,87231,50,0.2
R2_1,1,j_15784,1,Terminated,87278,87382,50,0.39
M1,3956,j_15784,1,Terminated,87279,87364,50,0.59
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,2,j_21401,6,Running,87288,0,30,0.05
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1,j_21401,6,Running,87288,0,,
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1,j_21401,6,Terminated,87288,87291,10,0.05
M1,1,j_27338,1,Terminated,87389,87392,100,0.2
M1,1,j_9980,1,Terminated,87400,87401,100,0.3
M3,1,j_9980,1,Terminated,87400,87402,100,0.3
M2,8,j_9980,1,Terminated,87400,87424,100,0.3
R5_4,11,j_9980,1,Running,87400,87501,100,0.39
J4_1_2_3,11,j_9980,1,Failed,87400,87501,100,0.59
M1,1,j_7607,1,Terminated,87416,87417,100,0.2
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1,j_24111,6,Running,87490,0,,
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1,j_24111,6,Running,87490,0,30,0.05
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1,j_24111,6,Terminated,87490,87493,10,0.05
M10,1,j_629,1,Terminated,87651,87653,50,0.2
R12_11,1,j_629,1,Terminated,87651,87654,50,0.2
R13_12,1,j_629,1,Terminated,87651,87654,50,0.2
M11,1,j_629,1,Terminated,87651,87654,50,0.2
M6,21,j_629,1,Terminated,87651,87668,50,0.59
R4_6,1,j_629,1,Terminated,87651,87669,50,0.2
R3_4,1,j_629,1,Terminated,87651,87669,50,0.2
R5_4,1,j_629,1,Terminated,87651,87669,50,0.2
R1_6,1,j_629,1,Terminated,87651,87670,50,0.3
R2_1,1,j_629,1,Terminated,87651,87670,50,0.2
R9_8,1,j_629,1,Terminated,87651,87675,50,0.2
J7_6,3,j_629,1,Terminated,87651,87675,50,0.3
R8_7,1,j_629,1,Terminated,87651,87675,50,0.2
R14_2_3_5_9_10_13,1,j_629,1,Terminated,87651,87675,50,0.2
M1,1,j_15524,1,Terminated,87802,88175,50,0.2
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1,j_15975,6,Terminated,87853,87857,10,0.05
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,8,j_15975,6,Terminated,87853,87961,30,0.05
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1,j_15975,6,Terminated,87853,88270,5,0.03
M1,1,j_11713,1,Terminated,87923,87925,50,0.39
R2_1,1,j_11713,1,Terminated,87923,87925,50,0.2
M3,1,j_11713,1,Terminated,87923,87926,50,0.2
J4_2_3,1,j_11713,1,Terminated,87923,87927,50,0.2
R2_1,1,j_209,1,Terminated,87978,87978,100,0.39
M1,1,j_209,1,Terminated,87978,87978,100,0.3
M3_2,17,j_209,1,Terminated,87978,87979,100,0.2
M1,1584,j_17085,1,Terminated,88032,88136,100,0.59
MergeTask,1,j_33824,1,Terminated,88054,88056,100,0.1
MergeTask,1,j_1539,1,Terminated,88210,88213,100,0.1
task_MzQwMDQzNjY0MzkwNzU2ODYyMg==,2,j_18263,3,Terminated,88492,89996,100,0.39
M1,1,j_11807,1,Terminated,88493,88496,50,0.2
R2_1,1,j_11807,1,Terminated,88493,88499,50,0.2
R3_2,1,j_11807,1,Terminated,88493,88502,50,0.2
M4_3,1,j_11807,1,Terminated,88493,88505,50,0.2
J13_11_12,61,j_27698,1,Terminated,88561,88717,50,0.39
M6,3,j_27698,1,Terminated,88562,88567,50,0.2
M12,1,j_27698,1,Terminated,88562,88569,50,0.2
R7_12,1,j_27698,1,Terminated,88562,88573,50,0.2
R4_12,1,j_27698,1,Terminated,88562,88575,50,0.2
J8_6_7,1,j_27698,1,Terminated,88562,88580,50,0.2
M3,395,j_27698,1,Terminated,88562,88607,50,0.39
J5_3_4,249,j_27698,1,Terminated,88562,88634,50,0.39
M11,49,j_27698,1,Terminated,88562,88673,50,0.49
M9,506,j_27698,1,Terminated,88562,88968,50,0.59
M10,857,j_27698,1,Terminated,88562,89194,50,0.59
R2_9,421,j_27698,1,Terminated,88562,89533,50,0.59
J14_5_8_9_10_13,418,j_27698,1,Terminated,88562,89571,50,0.39
R1_10,741,j_27698,1,Terminated,88562,89799,50,0.59
J15_1_2_14,845,j_27698,1,Terminated,88562,90025,50,0.39
M1,6,j_13067,1,Terminated,88563,88574,50,0.2
R2_1,1,j_13067,1,Terminated,88563,88888,50,0.2
R3_2,1,j_13067,1,Terminated,88563,88894,50,0.2
R4_3,1,j_13067,1,Terminated,88563,88897,50,0.2
R5_4,1,j_1250,1,Terminated,88566,88577,100,0.49
R1_2,1,j_1250,1,Terminated,88566,88577,100,0.49
M2,1,j_1250,1,Terminated,88566,88577,100,0.3
R11_10,1,j_1250,1,Terminated,88566,88577,100,0.39
M10,1,j_1250,1,Terminated,88566,88577,100,0.3
M4,1,j_1250,1,Terminated,88566,88577,100,0.3
R6_5,1,j_1250,1,Terminated,88566,88577,100,0.39
R3_2,1,j_1250,1,Terminated,88566,88577,100,0.49
R8_7,7,j_1250,1,Terminated,88566,88580,100,0.49
M7,7,j_1250,1,Terminated,88566,88580,100,0.3
J12_6_8_9_11,11,j_1250,1,Terminated,88566,88581,100,0.59
M9,1,j_1250,1,Terminated,88566,88581,100,0.3
J13_1_3_12,13,j_1250,1,Terminated,88566,88582,100,0.59
R15_14,13,j_1250,1,Terminated,88566,88583,100,0.49
R14_13,13,j_1250,1,Terminated,88566,88583,100,0.49
R17_16,1,j_1250,1,Terminated,88566,88583,100,0.39
R16_15,13,j_1250,1,Terminated,88566,88583,100,0.49
M1,1,j_3956,1,Terminated,88654,88657,50,0.2
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1,j_17961,6,Terminated,88679,88682,10,0.05
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1,j_9606,6,Terminated,88823,89201,10,0.05
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1,j_9606,6,Terminated,88823,89207,30,0.05
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1,j_9606,6,Terminated,88823,89209,5,0.03
R14_13,1,j_15961,1,Terminated,88825,88826,100,0.39
M9,1,j_15961,1,Terminated,88825,88826,100,0.3
M11,1,j_15961,1,Terminated,88825,88826,100,0.3
M12,1,j_15961,1,Terminated,88825,88826,100,0.3
R13_11_12,3,j_15961,1,Terminated,88825,88826,100,0.49
M8,1,j_15961,1,Terminated,88825,88827,100,0.3
R10_9,1,j_15961,1,Terminated,88825,88827,100,0.39
M5,3,j_15961,1,Terminated,88825,88831,100,0.3
M15,87,j_15961,1,Terminated,88825,88831,100,0.3
M6,4,j_15961,1,Terminated,88825,88833,100,0.3
J2_5_6,7,j_15961,1,Terminated,88825,88834,100,0.59
R4_16,9,j_15961,1,Terminated,88825,88836,100,0.49
M16,9,j_15961,1,Terminated,88825,88837,100,0.3
M1,18,j_15961,1,Terminated,88825,88842,100,0.3
M17,8,j_15961,1,Terminated,88825,88857,100,0.3
J18_16_17,17,j_15961,1,Terminated,88825,88864,100,0.59
J3_1_2_17,33,j_15961,1,Terminated,88825,88867,100,0.59
J19_10_14_15_18,107,j_15961,1,Terminated,88825,88875,100,0.59
J7_5_6,7,j_15961,1,Terminated,88825,88894,100,0.59
J20_3_4_7_8_19,157,j_15961,1,Terminated,88825,88896,100,0.49
R2_1,1,j_488,1,Terminated,88932,88933,100,0.39
M1,1,j_488,1,Terminated,88932,88933,100,0.3
M1,24,j_24745,1,Terminated,89111,89117,50,0.2
R2_1,1,j_24745,1,Terminated,89111,89124,50,0.2
M1,1,j_13892,1,Terminated,89128,89133,100,0.2
R5_4,1,j_7119,1,Terminated,89129,89130,50,0.2
R1_4,1,j_7119,1,Terminated,89129,89130,50,0.2
M3,1,j_7119,1,Terminated,89129,89130,50,0.2
R4_3,1,j_7119,1,Terminated,89129,89130,50,0.2
R6_5,1,j_7119,1,Terminated,89129,89131,50,0.2
R2_1,1,j_7119,1,Terminated,89129,89131,50,0.2
M7_2_6,3,j_7119,1,Terminated,89129,89132,50,0.2
J8_7,1,j_7119,1,Terminated,89129,89247,50,0.39
R9_8,1,j_7119,1,Terminated,89129,89248,50,0.2
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1,j_22996,6,Terminated,89172,89198,30,0.05
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1,j_22996,6,Terminated,89172,89577,5,0.03
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1,j_22996,6,Terminated,89173,89182,10,0.05
M1,291,j_9248,1,Terminated,89220,89227,50,0.59
M1,1,j_7074,1,Terminated,89222,89223,50,0.2
R2_1,1,j_15472,1,Terminated,89223,89224,100,0.39
M3_2,1,j_15472,1,Terminated,89223,89224,100,0.2
M1,1,j_15472,1,Terminated,89223,89224,100,0.3
R2_1,1,j_13087,1,Terminated,89255,89256,100,0.39
M1,1,j_13087,1,Terminated,89255,89256,100,0.3
M1,1,j_34556,1,Terminated,89285,89288,50,0.2
M3,1,j_34556,1,Terminated,89285,89288,50,0.2
R4_3,1,j_34556,1,Terminated,89285,89291,50,0.2
R2_1,1,j_34556,1,Terminated,89285,89291,50,0.2
M5_2_4,3,j_34556,1,Terminated,89285,89302,50,0.3
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,9,j_14243,6,Running,89354,0,30,0.05
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1,j_14243,6,Running,89354,0,,
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1,j_14243,6,Terminated,89354,89357,10,0.05
M1,4,j_20011,1,Terminated,89409,89437,50,0.2
M1,1,j_11523,1,Terminated,89444,89445,100,0.3
R2_1,1,j_11523,1,Terminated,89444,89445,100,0.39
M1,177,j_14535,1,Terminated,89597,89600,100,0.3
R2_1,61,j_14535,1,Terminated,89597,89607,100,0.39
M2,1,j_11025,1,Terminated,89620,89623,100,0.3
M1,66,j_11025,1,Terminated,89620,89635,100,0.49
R3_2,1,j_11025,1,Terminated,89623,89627,100,0.39
J4_1_3,67,j_11025,1,Terminated,89628,89644,100,0.59
R5_4,1,j_11025,1,Terminated,89644,89647,100,0.39
task_OTg1NjA1OTIxMzA4ODkxNg==,1,j_11250,8,Terminated,89689,89759,100,0.59
M2,1,j_23240,1,Terminated,89818,89821,100,0.3
M1,33,j_23240,1,Terminated,89818,89894,100,0.49
R3_2,1,j_23240,1,Terminated,89822,89824,100,0.39
J4_1_3,35,j_23240,1,Terminated,89825,89899,100,0.59
R5_4,1,j_23240,1,Terminated,89899,89902,100,0.39
task_OTg1NjA1OTIxMzA4ODkxNg==,1,j_20192,8,Terminated,89917,89921,100,0.59
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1,j_27041,6,Terminated,90049,90053,10,0.05
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1,j_27041,6,Terminated,90049,90423,30,0.05
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1,j_27041,6,Terminated,90049,90792,5,0.03
M1,1,j_21339,1,Terminated,90082,90082,50,0.2
R2_1,1,j_21339,1,Terminated,90082,90082,50,0.2
M1,55,j_32877,1,Terminated,90213,90232,50,0.39
R2_1,1,j_32877,1,Terminated,90213,90236,50,0.2
M1,1,j_670,1,Terminated,90360,90384,50,0.2
M5,1,j_26351,1,Terminated,90407,90408,50,0.2
M3,1,j_26351,1,Terminated,90407,90408,50,0.2
R6_5,1,j_26351,1,Terminated,90407,90413,50,0.2
R4_3,1,j_26351,1,Terminated,90407,90413,50,0.2
M1_4_6,17,j_26351,1,Terminated,90407,90428,50,0.39
M7_4_6,99,j_26351,1,Terminated,90407,90444,50,0.39
M2_4_6,1305,j_26351,1,Terminated,90407,90668,50,0.59
R8_1_2_7,5,j_26351,1,Terminated,90407,90671,50,0.2
M2,1,j_22154,1,Terminated,90447,90452,50,0.3
M1,2,j_22154,1,Terminated,90447,90463,50,0.3
M3,61,j_22154,1,Terminated,90447,90516,50,0.49
M4,95,j_22154,1,Terminated,90447,90543,50,0.39
J5_4,1,j_22154,1,Terminated,90447,90571,50,0.3
R6_5,1,j_22154,1,Terminated,90447,90591,50,0.3
J7_3_6,91,j_22154,1,Terminated,90447,90609,50,0.39
J8_3_7,61,j_22154,1,Terminated,90447,90631,50,0.39
R9_8,1,j_22154,1,Terminated,90447,90651,50,0.39
J10_1_2_9,3,j_22154,1,Terminated,90447,90666,50,0.3
R11_10,1,j_22154,1,Terminated,90447,90685,50,0.39
M1,1,j_2184,1,Terminated,90514,90517,50,0.2
J4_2_3,3,j_34020,1,Terminated,90534,90590,50,0.2
J6_4_5,3,j_34020,1,Terminated,90534,90598,50,0.2
J7_1_6,3,j_34020,1,Terminated,90534,90611,50,0.3
M5,2,j_34020,1,Terminated,90535,90543,50,0.3
M1,3,j_34020,1,Terminated,90535,90553,50,0.3
M3,5,j_34020,1,Terminated,90535,90561,50,0.3
M2,1,j_34020,1,Terminated,90535,90579,50,0.3
M1,4,j_23684,1,Terminated,90602,90606,50,0.39
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1,j_13500,6,Terminated,90607,90981,10,0.05
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1,j_13500,6,Terminated,90607,90984,30,0.05
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1,j_13500,6,Terminated,90607,91291,5,0.03
M1,1,j_1911,1,Terminated,90743,90745,50,0.39
R2_1,1,j_1911,1,Terminated,90743,90745,50,0.2
M3,1,j_1911,1,Terminated,90743,90746,50,0.2
J4_2_3,1,j_1911,1,Terminated,90743,90747,50,0.2
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1,j_5051,6,Terminated,90800,90803,10,0.05
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1,j_5051,6,Terminated,90800,90812,30,0.05
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1,j_5051,6,Terminated,90800,91150,5,0.03
M3,1,j_17720,1,Terminated,90867,90875,100,0.3
M1,7,j_17720,1,Terminated,90867,90879,100,0.49
R2_1,1,j_17720,1,Terminated,90879,90882,100,0.49
J4_2_3,1,j_17720,1,Terminated,90883,91193,100,0.59
M1,1,j_8403,1,Terminated,90907,90909,50,0.2
M1,1,j_20459,1,Terminated,90963,90963,50,0.2
R2_1,1,j_20459,1,Terminated,90963,90963,50,0.2
M1,9,j_33527,1,Terminated,90971,90974,100,0.2
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1,j_12538,6,Terminated,91063,91401,30,0.05
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1,j_12538,6,Terminated,91063,91767,5,0.03
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1,j_12538,6,Terminated,91064,91066,10,0.05
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1,j_2919,6,Terminated,91138,91141,10,0.05
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1,j_2919,6,Terminated,91138,91145,30,0.05
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1,j_2919,6,Terminated,91138,91822,5,0.03
R5_4,1,j_17720,1,Terminated,91194,91197,100,0.39
R2_1,1,j_885,1,Terminated,91360,91360,100,0.39
M1,1,j_885,1,Terminated,91360,91360,100,0.3
M1,1,j_8347,1,Terminated,91607,91607,100,0.3
R2_1,1,j_8347,1,Terminated,91607,91607,100,0.49
R3_2,1,j_8347,1,Terminated,91607,91607,100,0.39
R2_1,1,j_4973,1,Terminated,91656,91656,100,0.39
M3_2,11,j_4973,1,Terminated,91656,91656,100,0.2
M1,1,j_4973,1,Terminated,91656,91656,100,0.3
M1,1,j_34515,1,Terminated,91691,91691,100,0.3
R3_2,1,j_34515,1,Terminated,91691,91691,100,0.39
R2_1,1,j_34515,1,Terminated,91691,91691,100,0.49
R9_8,1,j_30960,1,Terminated,91691,91692,100,0.39
M8,1,j_30960,1,Terminated,91691,91692,100,0.3
M3,20,j_30960,1,Terminated,91691,91692,100,0.3
M5,20,j_30960,1,Terminated,91691,91692,100,0.3
M2,5,j_30960,1,Terminated,91691,91693,100,0.3
J4_2_3,25,j_30960,1,Terminated,91691,91693,100,0.59
M1,3,j_30960,1,Terminated,91691,91694,100,0.3
M7,2,j_30960,1,Terminated,91691,91694,100,0.3
M6,2,j_30960,1,Terminated,91691,91694,100,0.3
M11,1,j_30960,1,Terminated,91691,91700,100,0.3
M12,1,j_30960,1,Terminated,91691,91700,100,0.3
M10_9,21,j_30960,1,Terminated,91691,91702,100,0.3
J13_1_4_5_6_7_10_11_12,75,j_30960,1,Terminated,91691,91706,100,0.59
R14_13,75,j_30960,1,Terminated,91691,91707,100,0.49
R15_14,75,j_30960,1,Terminated,91691,91708,100,0.59
M1,1,j_30798,1,Terminated,91802,91803,100,0.3
R2_1,1,j_30798,1,Terminated,91802,91803,100,0.49
R3_2,1,j_30798,1,Terminated,91802,91804,100,0.39
M2,33,j_4316,1,Terminated,91841,91843,100,0.3
M1,87,j_4316,1,Terminated,91841,91844,100,0.3
J3_1_2,121,j_4316,1,Terminated,91841,91844,100,0.49
MergeTask,1,j_14663,1,Terminated,91898,91901,100,0.1
R2_1,1,j_33400,1,Terminated,92035,92037,50,0.2
M1,1,j_33400,1,Terminated,92035,92037,50,0.15
R3_2,1,j_33400,1,Terminated,92035,92037,50,0.15
R2_1,1,j_16337,1,Terminated,92132,92132,100,0.39
M1,1,j_16337,1,Terminated,92132,92132,100,0.3
M1,1,j_25456,1,Terminated,92147,92155,100,0.3
M2,1,j_25456,1,Terminated,92147,92210,100,0.3
R2_1,7,j_2830,1,Terminated,92177,92178,100,0.39
M1,16,j_2830,1,Terminated,92177,92178,100,0.3
J3_1_2,1,j_25456,1,Terminated,92210,92283,100,0.59
R4_3,1,j_25456,1,Terminated,92283,92318,100,0.39
M1,1,j_1804,1,Terminated,92517,92518,50,0.3
R2_1,1,j_1804,1,Terminated,92517,92518,50,0.2
M1,67,j_378,1,Terminated,92522,92586,100,0.3
R2_1,23,j_378,1,Terminated,92522,92765,100,0.39
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1,j_25725,6,Terminated,92530,92904,10,0.05
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1,j_25725,6,Terminated,92530,93275,30,0.05
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1,j_25725,6,Terminated,92530,93278,5,0.03
M1,33,j_33779,1,Terminated,92607,92618,100,0.3
R3_2,1,j_33779,1,Terminated,92607,92618,100,0.39
R2_1,13,j_33779,1,Terminated,92607,92618,100,0.49
M2,1,j_31015,1,Terminated,92671,92674,50,0.2
M3,87,j_31015,1,Terminated,92671,92690,50,0.39
M1,493,j_31015,1,Terminated,92671,93238,50,0.59
J4_1_2_3,35,j_31015,1,Terminated,92671,93338,50,0.39
M1,1,j_13138,1,Terminated,92706,92709,100,0.3
R2_1,1,j_15099,1,Terminated,92708,92711,50,0.2
M1,1,j_15099,1,Terminated,92708,92711,50,0.2
R2_1,1,j_13138,1,Terminated,92709,92713,100,0.39
M1,2,j_25351,1,Terminated,92711,92716,100,0.3
R2_1,1,j_25351,1,Terminated,92711,92720,100,0.49
R3_2,1,j_25351,1,Terminated,92711,92720,100,0.39
M4_3,7,j_25351,1,Terminated,92711,92724,100,0.3
M5,2,j_25351,1,Terminated,92711,92736,100,0.3
R6_5,3,j_25351,1,Terminated,92711,92748,100,0.49
R8_7,13,j_25351,1,Terminated,92711,92750,100,0.49
J7_4_6,11,j_25351,1,Terminated,92711,92750,100,0.59
R10_9,1,j_25351,1,Terminated,92711,92750,100,0.39
R9_8,1,j_25351,1,Terminated,92711,92750,100,0.49
M1,1,j_23258,1,Terminated,92720,92723,50,0.3
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1,j_15453,6,Terminated,92973,93288,10,0.05
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1,j_15453,6,Terminated,92973,93292,30,0.05
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1,j_15453,6,Terminated,92973,93295,5,0.03
M1,1,j_1553,1,Terminated,93010,93010,50,0.2
M3,1,j_1553,1,Terminated,93010,93010,50,0.2
R2_1,1,j_1553,1,Terminated,93010,93010,50,0.2
R4_3,1,j_1553,1,Terminated,93010,93010,50,0.2
M5_2_4,3,j_1553,1,Terminated,93010,93011,50,0.2
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1,j_10377,6,Terminated,93078,93081,10,0.05
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1,j_10377,6,Terminated,93078,93109,30,0.05
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1,j_10377,6,Terminated,93078,93113,5,0.03
M3,11,j_3820,1,Terminated,93105,93244,50,0.49
M1,332,j_3820,1,Terminated,93105,93798,50,0.59
R2_1,99,j_3820,1,Terminated,93105,93974,50,0.49
J4_2_3,135,j_3820,1,Terminated,93105,94062,50,0.39
M3,317,j_17491,1,Terminated,93251,94636,50,0.59
R1_3,1,j_17491,1,Terminated,93251,94640,50,0.2
R4_3,1,j_17491,1,Terminated,93251,94640,50,0.2
R5_4,1,j_17491,1,Terminated,93251,94643,50,0.2
R2_1,1,j_17491,1,Terminated,93251,94643,50,0.2
R6_2_5,1,j_17491,1,Terminated,93251,94647,50,0.2
M1,1,j_3572,1,Terminated,93271,93288,100,0.3
R2_1,1,j_3572,1,Terminated,93271,93288,100,0.39
M1,1,j_534,1,Terminated,93349,93350,100,0.2
M1,1,j_17310,1,Terminated,93390,93394,50,0.39
MergeTask,2,j_17597,1,Terminated,93521,93525,100,0.1
task_NzQ3MjEzNzg0MzE5NDE5NzM1Mg==,1,j_7196,3,Terminated,93544,93557,100,1.53
task_NzQ3MjEzNzg0MzE5NDE5NzM1Mg==,166,j_3025,3,Terminated,93593,94194,100,1.53
MergeTask,25,j_3939,1,Terminated,93602,93628,100,0.1
M2,7,j_25750,1,Terminated,93616,93617,50,0.2
M1,75,j_25750,1,Terminated,93616,93678,50,0.49
R3_1_2,69,j_25750,1,Terminated,93616,93720,50,0.39
R4_3,3,j_25750,1,Terminated,93616,93775,50,0.39
M5_2_4,3,j_22992,1,Terminated,93622,93623,50,0.2
R1_3,1,j_22992,1,Terminated,93622,93623,50,0.2
R2_1,1,j_22992,1,Terminated,93622,93623,50,0.2
M3,1,j_22992,1,Terminated,93622,93623,50,0.2
R4_3,1,j_22992,1,Terminated,93622,93623,50,0.2
M1,1,j_23618,1,Terminated,93622,93649,50,0.2
M3,162,j_11702,1,Terminated,93624,93635,50,0.39
M2,64,j_11702,1,Terminated,93624,93638,50,0.39
M1,856,j_11702,1,Terminated,93624,94699,50,0.59
R4_1_2_3,1,j_11702,1,Terminated,93624,94710,50,0.3
M1,527,j_7338,1,Terminated,93634,93683,50,0.49
R2_1,399,j_7338,1,Terminated,93634,93734,50,0.49
R3_2,401,j_7338,1,Terminated,93634,93754,50,0.39
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1,j_20902,6,Terminated,93652,93673,30,0.05
